date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:37:28	81932/81932	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc45-1400c%22	http://revive.stylemixthemes.com/wp-content/uploads/2014/05/19-960x520.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2014/05/19-960x520.jpg	(from http://revive.stylemixthemes.com/gallery-masonry/)
18:37:37	84365/84365	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc45-1498d%22	http://revive.stylemixthemes.com/wp-content/uploads/2014/05/img2.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2014/05/img2.jpg	(from http://revive.stylemixthemes.com/gallery-masonry/)
18:37:45	112171/112171	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc45-1b62b%22	http://revive.stylemixthemes.com/wp-content/uploads/2014/05/Charitable-Planning-847x520.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2014/05/Charitable-Planning-847x520.jpg	(from http://revive.stylemixthemes.com/gallery-masonry/)
18:37:46	110352/110352	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc45-1af10%22	http://revive.stylemixthemes.com/wp-content/uploads/2014/05/1351690069_1-1-960x520.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2014/05/1351690069_1-1-960x520.jpg	(from http://revive.stylemixthemes.com/gallery-masonry/)
18:37:47	684210/684210	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc45-a70b2%22	http://revive.stylemixthemes.com/wp-content/uploads/2014/05/1100463.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2014/05/1100463.jpg	(from http://revive.stylemixthemes.com/blog-large-images/)
18:37:50	79871/79871	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc44-137ff%22	http://revive.stylemixthemes.com/wp-content/uploads/2014/02/1434840-600x520.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2014/02/1434840-600x520.jpg	(from http://revive.stylemixthemes.com/gallery-masonry/)
18:37:57	74336/74336	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc45-12260%22	http://revive.stylemixthemes.com/wp-content/uploads/2014/05/fxLy-960x520.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2014/05/fxLy-960x520.jpg	(from http://revive.stylemixthemes.com/gallery-masonry/)
18:37:58	2247/2247	---MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202016%2013:07:45%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fonline-giving%2F	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embed9430.json	(from http://revive.stylemixthemes.com/online-giving/)
18:37:59	721/721	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2299b889a9cd748e8b4eca0eb3758d138d%22	http://revive.stylemixthemes.com/online-giving/feed/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/online-giving/feed/index.html	(from http://revive.stylemixthemes.com/online-giving/)
18:38:01	2340/2340	---M--	200	added ('OK')	text/xml	date:Sat,%2023%20Jul%202016%2013:07:48%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fonline-giving%2F&format=xml	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embeda669	(from http://revive.stylemixthemes.com/online-giving/)
18:38:01	99284/99284	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc45-183d4%22	http://revive.stylemixthemes.com/wp-content/uploads/2014/05/Black_And_White-1-750x520.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2014/05/Black_And_White-1-750x520.jpg	(from http://revive.stylemixthemes.com/gallery-masonry/)
18:38:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202016%2013:07:50%20GMT	http://revive.stylemixthemes.com/?p=19	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/index5831.html	(from http://revive.stylemixthemes.com/online-giving/)
18:38:04	11656/11656	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc45-2d88%22	http://revive.stylemixthemes.com/wp-content/uploads/2014/05/the_road_to_destruction___id_38844-2048x1536-240x240.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2014/05/the_road_to_destruction___id_38844-2048x1536-240x240.jpg	(from http://revive.stylemixthemes.com/online-giving/)
18:38:05	14537/14537	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc45-38c9%22	http://revive.stylemixthemes.com/wp-content/uploads/2014/05/najavo-reservierung-wallpapers_8499_1920x1200-240x240.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2014/05/najavo-reservierung-wallpapers_8499_1920x1200-240x240.jpg	(from http://revive.stylemixthemes.com/online-giving/)
18:38:07	88000/88000	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202016%2013:07:53%20GMT	http://revive.stylemixthemes.com/blog/online-giving/please-pray-god-heals-the-whole-nice-situation-3/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/blog/online-giving/please-pray-god-heals-the-whole-nice-situation-3/index.html	(from http://revive.stylemixthemes.com/online-giving/)
18:38:08	87465/87465	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202016%2013:07:54%20GMT	http://revive.stylemixthemes.com/blog/online-giving/please-pray-god-heals-the-whole-nice-situation-2/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/blog/online-giving/please-pray-god-heals-the-whole-nice-situation-2/index.html	(from http://revive.stylemixthemes.com/online-giving/)
18:38:09	87756/87756	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202016%2013:07:56%20GMT	http://revive.stylemixthemes.com/blog/online-giving/please-pray-god-heals-the-whole-nice-situation/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/blog/online-giving/please-pray-god-heals-the-whole-nice-situation/index.html	(from http://revive.stylemixthemes.com/online-giving/)
18:38:10	2245/2245	---MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202016%2013:07:56%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fdonations1%2F	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embed406a.json	(from http://revive.stylemixthemes.com/donations1/)
18:38:12	2338/2338	---M--	200	added ('OK')	text/xml	date:Sat,%2023%20Jul%202016%2013:07:59%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fdonations1%2F&format=xml	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embeda2de	(from http://revive.stylemixthemes.com/donations1/)
18:38:12	171811/171811	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc45-29f23%22	http://revive.stylemixthemes.com/wp-content/uploads/2014/05/64098843-800x520.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2014/05/64098843-800x520.jpg	(from http://revive.stylemixthemes.com/gallery-masonry/)
18:38:13	87832/87832	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202016%2013:07:59%20GMT	http://revive.stylemixthemes.com/blog/online-giving/fusce-placerat-imperdiet-congu/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/blog/online-giving/fusce-placerat-imperdiet-congu/index.html	(from http://revive.stylemixthemes.com/online-giving/)
18:38:15	87663/87663	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202016%2013:08:00%20GMT	http://revive.stylemixthemes.com/blog/online-giving/proin-luctus-nunc-non/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/blog/online-giving/proin-luctus-nunc-non/index.html	(from http://revive.stylemixthemes.com/online-giving/)
18:38:15	87498/87498	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202016%2013:08:01%20GMT	http://revive.stylemixthemes.com/blog/online-giving/duis-quis-libero-scelerisque/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/blog/online-giving/duis-quis-libero-scelerisque/index.html	(from http://revive.stylemixthemes.com/online-giving/)
18:38:15	720/720	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2299b889a9cd748e8b4eca0eb3758d138d%22	http://revive.stylemixthemes.com/donations1/feed/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/donations1/feed/index.html	(from http://revive.stylemixthemes.com/donations1/)
18:38:16	206235/206235	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc45-3259b%22	http://revive.stylemixthemes.com/wp-content/uploads/2014/05/Pisgah-960x520.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2014/05/Pisgah-960x520.jpg	(from http://revive.stylemixthemes.com/gallery-masonry/)
18:38:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202016%2013:08:04%20GMT	http://revive.stylemixthemes.com/?p=342	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/indexc2ef.html	(from http://revive.stylemixthemes.com/donations1/)
18:38:17	2251/2251	---MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202016%2013:08:04%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fdonations2%2F	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embed8ce2.json	(from http://revive.stylemixthemes.com/donations2/)
18:38:17	723/723	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2299b889a9cd748e8b4eca0eb3758d138d%22	http://revive.stylemixthemes.com/donations2/feed/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/donations2/feed/index.html	(from http://revive.stylemixthemes.com/donations2/)
18:38:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202016%2013:08:06%20GMT	http://revive.stylemixthemes.com/?p=348	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/index2206.html	(from http://revive.stylemixthemes.com/donations2/)
18:38:18	2344/2344	---M--	200	added ('OK')	text/xml	date:Sat,%2023%20Jul%202016%2013:08:06%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fdonations2%2F&format=xml	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embed5415	(from http://revive.stylemixthemes.com/donations2/)
18:38:20	2239/2239	---MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202016%2013:08:08%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fother-pages%2F	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embedffd8.json	(from http://revive.stylemixthemes.com/other-pages/)
18:38:21	717/717	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2299b889a9cd748e8b4eca0eb3758d138d%22	http://revive.stylemixthemes.com/other-pages/feed/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/other-pages/feed/index.html	(from http://revive.stylemixthemes.com/other-pages/)
18:38:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202016%2013:08:09%20GMT	http://revive.stylemixthemes.com/?p=23	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/index40a0.html	(from http://revive.stylemixthemes.com/other-pages/)
18:38:22	2332/2332	---M--	200	added ('OK')	text/xml	date:Sat,%2023%20Jul%202016%2013:08:09%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fother-pages%2F&format=xml	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embedd253	(from http://revive.stylemixthemes.com/other-pages/)
18:38:23	2227/2227	---MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202016%2013:08:11%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Ffeatures%2F	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embed130a.json	(from http://revive.stylemixthemes.com/features/)
18:38:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202016%2013:08:11%20GMT	http://revive.stylemixthemes.com/?p=230	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/index9fa1.html	(from http://revive.stylemixthemes.com/features/)
18:38:23	711/711	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2299b889a9cd748e8b4eca0eb3758d138d%22	http://revive.stylemixthemes.com/features/feed/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/features/feed/index.html	(from http://revive.stylemixthemes.com/features/)
18:38:24	2320/2320	---M--	200	added ('OK')	text/xml	date:Sat,%2023%20Jul%202016%2013:08:12%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Ffeatures%2F&format=xml	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embede355	(from http://revive.stylemixthemes.com/features/)
18:38:25	2227/2227	---MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202016%2013:08:13%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fabout-us%2F	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embeda756.json	(from http://revive.stylemixthemes.com/about-us/)
18:38:26	711/711	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2299b889a9cd748e8b4eca0eb3758d138d%22	http://revive.stylemixthemes.com/about-us/feed/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/about-us/feed/index.html	(from http://revive.stylemixthemes.com/about-us/)
18:38:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202016%2013:08:13%20GMT	http://revive.stylemixthemes.com/?p=7	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/indexc4f7.html	(from http://revive.stylemixthemes.com/about-us/)
18:38:27	2320/2320	---M--	200	added ('OK')	text/xml	date:Sat,%2023%20Jul%202016%2013:08:14%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fabout-us%2F&format=xml	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embedb383	(from http://revive.stylemixthemes.com/about-us/)
18:38:54	214871/214871	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc44-34757%22	http://revive.stylemixthemes.com/wp-content/uploads/2014/02/4.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2014/02/4.jpg	(from http://revive.stylemixthemes.com/about-us/)
18:39:04	194441/194441	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc44-2f789%22	http://revive.stylemixthemes.com/wp-content/uploads/2014/02/7.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2014/02/7.jpg	(from http://revive.stylemixthemes.com/about-us/)
18:39:05	230451/230451	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc44-38433%22	http://revive.stylemixthemes.com/wp-content/uploads/2014/02/5.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2014/02/5.jpg	(from http://revive.stylemixthemes.com/about-us/)
18:39:06	226727/226727	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc44-375a7%22	http://revive.stylemixthemes.com/wp-content/uploads/2014/02/6.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2014/02/6.jpg	(from http://revive.stylemixthemes.com/about-us/)
18:39:12	2247/2247	---MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202016%2013:08:59%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fprayer-center%2F	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embed2e25.json	(from http://revive.stylemixthemes.com/prayer-center/)
18:39:13	721/721	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2299b889a9cd748e8b4eca0eb3758d138d%22	http://revive.stylemixthemes.com/prayer-center/feed/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/prayer-center/feed/index.html	(from http://revive.stylemixthemes.com/prayer-center/)
18:39:15	2340/2340	---M--	200	added ('OK')	text/xml	date:Sat,%2023%20Jul%202016%2013:09:02%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fprayer-center%2F&format=xml	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embed01f5	(from http://revive.stylemixthemes.com/prayer-center/)
18:39:16	201841/201841	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc44-31471%22	http://revive.stylemixthemes.com/wp-content/uploads/2014/02/8.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2014/02/8.jpg	(from http://revive.stylemixthemes.com/about-us/)
18:39:16	45475/45475	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc45-b1a3%22	http://revive.stylemixthemes.com/wp-content/uploads/2014/05/411125_342376345793062_108862152477817_1100654_1335039276_o-480x480.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2014/05/411125_342376345793062_108862152477817_1100654_1335039276_o-480x480.jpg	(from http://revive.stylemixthemes.com/about-us/)
18:39:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202016%2013:09:04%20GMT	http://revive.stylemixthemes.com/?p=21	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/index3965.html	(from http://revive.stylemixthemes.com/prayer-center/)
18:39:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202016%2013:09:05%20GMT	http://revive.stylemixthemes.com/?p=380	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/index0dc6.html	(from http://revive.stylemixthemes.com/pricing-plan/)
18:39:18	719/719	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2299b889a9cd748e8b4eca0eb3758d138d%22	http://revive.stylemixthemes.com/pricing-plan/feed/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/pricing-plan/feed/index.html	(from http://revive.stylemixthemes.com/pricing-plan/)
18:39:18	2243/2243	---MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202016%2013:09:05%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fpricing-plan%2F	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embed6e1b.json	(from http://revive.stylemixthemes.com/pricing-plan/)
18:39:19	2336/2336	---M--	200	added ('OK')	text/xml	date:Sat,%2023%20Jul%202016%2013:09:06%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fpricing-plan%2F&format=xml	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embede0b8	(from http://revive.stylemixthemes.com/pricing-plan/)
18:39:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202016%2013:09:08%20GMT	http://revive.stylemixthemes.com/?p=222	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/indexb4c1.html	(from http://revive.stylemixthemes.com/typography/)
18:39:21	2235/2235	---MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202016%2013:09:08%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Ftypography%2F	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embed47c9.json	(from http://revive.stylemixthemes.com/typography/)
18:39:21	715/715	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2299b889a9cd748e8b4eca0eb3758d138d%22	http://revive.stylemixthemes.com/typography/feed/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/typography/feed/index.html	(from http://revive.stylemixthemes.com/typography/)
18:39:22	2328/2328	---M--	200	added ('OK')	text/xml	date:Sat,%2023%20Jul%202016%2013:09:09%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Ftypography%2F&format=xml	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embed7339	(from http://revive.stylemixthemes.com/typography/)
18:39:23	222482/222482	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc44-36512%22	http://revive.stylemixthemes.com/wp-content/uploads/2014/02/9.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2014/02/9.jpg	(from http://revive.stylemixthemes.com/about-us/)
18:39:23	2235/2235	---MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202016%2013:09:11%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fshortcodes%2F	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embed6d4b.json	(from http://revive.stylemixthemes.com/shortcodes/)
18:39:24	715/715	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2299b889a9cd748e8b4eca0eb3758d138d%22	http://revive.stylemixthemes.com/shortcodes/feed/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/shortcodes/feed/index.html	(from http://revive.stylemixthemes.com/shortcodes/)
18:39:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202016%2013:09:11%20GMT	http://revive.stylemixthemes.com/?p=224	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/indexc902.html	(from http://revive.stylemixthemes.com/shortcodes/)
18:39:24	2328/2328	---M--	200	added ('OK')	text/xml	date:Sat,%2023%20Jul%202016%2013:09:12%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fshortcodes%2F&format=xml	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embed635f	(from http://revive.stylemixthemes.com/shortcodes/)
18:39:26	2235/2235	---MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202016%2013:09:13%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fcontact-us%2F	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embed6e79.json	(from http://revive.stylemixthemes.com/contact-us/)
18:39:26	715/715	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2299b889a9cd748e8b4eca0eb3758d138d%22	http://revive.stylemixthemes.com/contact-us/feed/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/contact-us/feed/index.html	(from http://revive.stylemixthemes.com/contact-us/)
18:39:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202016%2013:09:14%20GMT	http://revive.stylemixthemes.com/?p=220	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/index156c.html	(from http://revive.stylemixthemes.com/contact-us/)
18:39:27	2328/2328	---M--	200	added ('OK')	text/xml	date:Sat,%2023%20Jul%202016%2013:09:14%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fcontact-us%2F&format=xml	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embedc3b2	(from http://revive.stylemixthemes.com/contact-us/)
18:39:28	2492/2492	---MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202016%2013:09:16%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fblog%2Fsermons-2%2Fadiam-sit-amet-quam-mattis%2F	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embedbd80.json	(from http://revive.stylemixthemes.com/blog/sermons-2/adiam-sit-amet-quam-mattis/)
18:39:29	46205/46205	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2023%20Jul%202016%2013:09:16%20GMT	http://revive.stylemixthemes.com/blog/sermons-2/adiam-sit-amet-quam-mattis/feed/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/blog/sermons-2/adiam-sit-amet-quam-mattis/feed/index.html	(from http://revive.stylemixthemes.com/blog/sermons-2/adiam-sit-amet-quam-mattis/)
18:39:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202016%2013:09:17%20GMT	http://revive.stylemixthemes.com/?p=130	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/index8b4e.html	(from http://revive.stylemixthemes.com/blog/sermons-2/adiam-sit-amet-quam-mattis/)
18:39:29	2619/2619	---M--	200	added ('OK')	text/xml	date:Sat,%2023%20Jul%202016%2013:09:17%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fblog%2Fsermons-2%2Fadiam-sit-amet-quam-mattis%2F&format=xml	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embed4c33	(from http://revive.stylemixthemes.com/blog/sermons-2/adiam-sit-amet-quam-mattis/)
18:39:31	2733/2733	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202016%2013:09:18%20GMT	http://revive.stylemixthemes.com/wp-login.php?redirect_to=http%3A%2F%2Frevive.stylemixthemes.com%2Fblog%2Fsermons-2%2Fadiam-sit-amet-quam-mattis%2F	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-login965d.html	(from http://revive.stylemixthemes.com/blog/sermons-2/adiam-sit-amet-quam-mattis/)
18:39:32	2419/2419	---MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202016%2013:09:20%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fblog%2Fstaff-view%2Fsaint-prince%2F	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embedd501.json	(from http://revive.stylemixthemes.com/blog/staff-view/saint-prince/)
